epoch,acc,loss,val_acc,val_loss
0,0.943473659706,0.13414271004,0.94169921875,0.134479025938
0,0.943235469056,0.135065865434,0.9443359375,0.133380978368
0,0.943344446091,0.134534577751,0.94189453125,0.135595612414
0,0.943409196543,0.134353447294,0.94326171875,0.133826668561
0,0.943191159902,0.134894370519,0.94296875,0.134455780126
0,0.943491414934,0.133779195132,0.9435546875,0.132716655731
0,0.943505267578,0.134901203976,0.9419921875,0.135567956977
0,0.943096693982,0.13508700049,0.9447265625,0.132411557622
0,0.943190363542,0.134836819049,0.9455078125,0.132150951959
0,0.943814126041,0.133062364264,0.9439453125,0.13465083465
0,0.944119105344,0.133104133625,0.94501953125,0.13152079545
0,0.943236278453,0.134510112906,0.9466796875,0.128139936924
0,0.943920261892,0.133908479195,0.94599609375,0.127995635383
0,0.94398116029,0.133027322366,0.9447265625,0.12868434526
0,0.943455487141,0.134011977705,0.9427734375,0.132023295946
0,0.943661724344,0.134285494132,0.94580078125,0.130095737055
0,0.943735236615,0.133085195512,0.94697265625,0.127970512211
0,0.944115803229,0.133119671879,0.94560546875,0.129550519213
0,0.944118066536,0.132835452447,0.94443359375,0.130921562947
0,0.943338524654,0.134615150385,0.94326171875,0.131437192112
0,0.943211148246,0.134498424714,0.94306640625,0.13201639466
0,0.944431745584,0.133136998674,0.94560546875,0.129148516804
0,0.943744544068,0.134166514828,0.94296875,0.131344168074
0,0.943812544431,0.133415895873,0.9431640625,0.136381348222
0,0.943747385214,0.133593019545,0.94404296875,0.131447685137
0,0.943499757865,0.134435873502,0.94404296875,0.131987980008
0,0.943651328311,0.133673896281,0.94462890625,0.131202412769
0,0.944107243542,0.13342752206,0.944140625,0.130537279136
0,0.943677453988,0.133413416168,0.9439453125,0.131934360974
0,0.943620601096,0.133707510682,0.94609375,0.129878284223
0,0.94310236771,0.134495202627,0.944140625,0.134178241715
0,0.943662933762,0.134161741161,0.940625,0.133155533113
0,0.944608105517,0.132410374259,0.94306640625,0.131766849756
0,0.943996308909,0.133125238027,0.94375,0.13107976988
0,0.943670079587,0.134078185563,0.944921875,0.129822789133
0,0.9436613125,0.133370571622,0.9451171875,0.129371885955
0,0.944136449716,0.132644864433,0.945703125,0.12886665687
0,0.943888331799,0.134144563525,0.94609375,0.129463708401
0,0.944299997267,0.133409520305,0.944140625,0.132036268152
0,0.944102183217,0.133152491483,0.94384765625,0.133055289648
0,0.943946560696,0.133416158607,0.94462890625,0.133805398084
0,0.944014519027,0.132878044926,0.94267578125,0.132088415883
0,0.943868690287,0.133559531595,0.946484375,0.130938401446
0,0.944163330473,0.132969669699,0.9447265625,0.132487394474
0,0.944228434702,0.132406148248,0.94453125,0.128871393576
0,0.943592771893,0.133965156386,0.94326171875,0.132391728088
0,0.943652871234,0.133824444619,0.9455078125,0.131640591286
0,0.944232524397,0.132317785922,0.94482421875,0.134971616417
0,0.943142539102,0.134945174818,0.94580078125,0.131604873762
0,0.943570225587,0.133688541132,0.94169921875,0.135230874456
0,0.943729517552,0.1336583241,0.94541015625,0.132169693336
0,0.944328506945,0.133217926575,0.944140625,0.13685538061
0,0.943865179443,0.133422535579,0.94521484375,0.132994379103
0,0.94431257631,0.132573913728,0.94765625,0.130468509346
0,0.944042440186,0.133488856109,0.9435546875,0.130617704988
0,0.944302436939,0.132862639114,0.94580078125,0.130963712558
0,0.944038174415,0.132674964923,0.9447265625,0.134622237831
0,0.944450520266,0.132079492999,0.94501953125,0.131180637144
0,0.944188215281,0.132687528136,0.94287109375,0.136731791124
0,0.943994185271,0.132421470308,0.94365234375,0.132225720957
0,0.944162495963,0.13270643448,0.944921875,0.1313465368
0,0.944715297587,0.131576645979,0.94541015625,0.132886649296
0,0.944917789204,0.131527370741,0.94169921875,0.14243565686
0,0.943820268592,0.134133012964,0.94638671875,0.127527340874
0,0.944256063082,0.132659782528,0.94580078125,0.131595306285
0,0.943672146512,0.133358925088,0.9447265625,0.13033514861
0,0.944188478007,0.132664511303,0.94560546875,0.134040649794
0,0.94398411927,0.132649302563,0.944140625,0.130758826621
0,0.944174459193,0.13301816852,0.9435546875,0.13367798645
0,0.944401007053,0.131974431051,0.9458984375,0.130350409634
0,0.944297170383,0.131952054611,0.9431640625,0.131962528452
0,0.944907170806,0.131095887829,0.94375,0.13186547216
0,0.944713610849,0.131668314926,0.94521484375,0.131793197058
0,0.944252908396,0.132251580441,0.94482421875,0.131610221788
0,0.943980596566,0.133226875041,0.94501953125,0.13006863445
0,0.94469167817,0.131616679087,0.94580078125,0.129297023453
0,0.944254546167,0.132064583868,0.94404296875,0.129966089875
0,0.944401117261,0.132363964201,0.94384765625,0.12994331792
0,0.94500352642,0.131010113183,0.94365234375,0.132894861512
0,0.944880474392,0.131604218215,0.9447265625,0.132804197259
0,0.944589300097,0.131620129857,0.94697265625,0.128299497254
0,0.944671554527,0.131772029949,0.94658203125,0.126526655816
0,0.944751932089,0.130963934394,0.94482421875,0.129969226569
0,0.944718086087,0.131475498866,0.944921875,0.128449311666
0,0.944200096014,0.132094718698,0.942578125,0.132129136473
0,0.944626317555,0.131235317308,0.94189453125,0.131689443998
0,0.94487367576,0.131794037792,0.94453125,0.13191119805
0,0.944234312296,0.13216904621,0.94169921875,0.13428035453
0,0.944960536562,0.130794055589,0.94716796875,0.128423900343
0,0.944063924723,0.132532433208,0.94658203125,0.127376295626
0,0.944187172036,0.133118263714,0.94541015625,0.12889078185
0,0.944150352883,0.131249188842,0.94130859375,0.133203389496
0,0.944736980727,0.132115045512,0.9439453125,0.131112603098
0,0.944357604411,0.132078135369,0.9455078125,0.13032761775
0,0.944461696207,0.131630353064,0.94677734375,0.127204225585
0,0.944698695839,0.13177667216,0.94677734375,0.125958430022
0,0.944561437786,0.132510618883,0.94326171875,0.129164700955
0,0.944715421746,0.131381780085,0.94345703125,0.130534193479
0,0.944572314708,0.13119747636,0.9484375,0.127983142436
0,0.944533309343,0.131686062592,0.94599609375,0.127079524286
0,0.944843371327,0.130496243914,0.945703125,0.126920075342
0,0.944749191052,0.131447670045,0.944921875,0.129224860296
0,0.944381391442,0.131605993578,0.9478515625,0.127256494947
0,0.943794414206,0.132657844924,0.945703125,0.129283504002
0,0.944985328778,0.131011779515,0.9462890625,0.128925639763
0,0.944685398573,0.131616512329,0.9451171875,0.134755074419
0,0.944356635804,0.131679457565,0.94443359375,0.132914155722
0,0.944972973187,0.131254961134,0.94521484375,0.129209622554
0,0.945054902187,0.130865224209,0.945703125,0.128918385878
0,0.944842060042,0.130747143736,0.946875,0.127319992706
0,0.944977901779,0.130514235814,0.94384765625,0.132107377239
0,0.944141457762,0.132424967261,0.93955078125,0.136661558971
0,0.943986711094,0.132695662156,0.94404296875,0.131893930025
0,0.944865596445,0.131151483105,0.94423828125,0.130218042061
0,0.945079806159,0.130831104192,0.944921875,0.128344633989
0,0.945096396459,0.130934865935,0.94404296875,0.128278786503
0,0.944406338496,0.132207656479,0.94423828125,0.131266282313
0,0.945527138755,0.130136536284,0.9439453125,0.132445715182
0,0.94485323531,0.130740564266,0.94248046875,0.133645671606
0,0.944711519659,0.131144060252,0.944140625,0.130185616948
0,0.945152610074,0.13036799778,0.943359375,0.131182189286
0,0.944178095578,0.132204669577,0.94482421875,0.128757959791
0,0.944733397163,0.13109704051,0.94306640625,0.130947835557
0,0.944829727771,0.130707245598,0.945703125,0.130484728701
0,0.945011953506,0.131000210685,0.94306640625,0.132537665963
0,0.944623926524,0.131282220903,0.94404296875,0.130241072364
0,0.944464176282,0.131215224078,0.94580078125,0.132019227184
0,0.944960680626,0.131041292128,0.94619140625,0.129807248525
0,0.94543078288,0.129827582268,0.9455078125,0.128998585418
0,0.944891071233,0.13067610102,0.945703125,0.13077914454
0,0.94481128214,0.131033629512,0.94189453125,0.137028080411
0,0.945046092383,0.130334201575,0.94462890625,0.128588206694
0,0.944678740728,0.130998398378,0.944921875,0.131050381996
0,0.944863643997,0.130448848503,0.94609375,0.130077701434
0,0.9452507923,0.129732229538,0.94423828125,0.129208415002
0,0.944958480224,0.130505268454,0.94521484375,0.129032978043
0,0.945514497445,0.129727778028,0.944140625,0.127093674988
0,0.944777081258,0.130500349658,0.94541015625,0.129843329266
0,0.945428620047,0.13005659561,0.94638671875,0.128837143257
0,0.944795768743,0.130730462892,0.94287109375,0.130626031943
0,0.945447721219,0.129966113074,0.9435546875,0.131621167623
0,0.944411186013,0.130993386456,0.9455078125,0.130752234161
0,0.944903818144,0.131146146334,0.9455078125,0.128838891536
0,0.945677115709,0.129459527305,0.9455078125,0.129647542164
0,0.944919397095,0.130942021407,0.9462890625,0.12958419174
0,0.945417367827,0.129975865467,0.94443359375,0.13157272134
0,0.944842373226,0.130808804752,0.9451171875,0.128701834008
0,0.945412399724,0.12951202788,0.9478515625,0.126160092838
0,0.945541884249,0.129658823232,0.9447265625,0.130132663436
0,0.944992873368,0.130195194016,0.9443359375,0.129348002933
0,0.945167190102,0.129785100264,0.94345703125,0.132646228187
0,0.945106129196,0.129929273454,0.94658203125,0.129220185801
0,0.94529778025,0.129748523341,0.94638671875,0.128743703105
0,0.944995531979,0.130405151625,0.9474609375,0.12566508092
0,0.945308236795,0.130429577777,0.94736328125,0.127654697746
0,0.945279087399,0.130228615789,0.9474609375,0.124607226811
0,0.945313569699,0.129877436879,0.9462890625,0.129230743647
0,0.945492367367,0.130063195557,0.948046875,0.125300005637
0,0.945164169601,0.130095024449,0.92236328125,0.192776400596
0,0.938500179543,0.148960456004,0.94453125,0.134722106904
0,0.943465045591,0.133317010226,0.94541015625,0.129455666058
0,0.943772582566,0.133056118054,0.945703125,0.129359783232
0,0.944516436244,0.130719060523,0.9423828125,0.134430688247
0,0.944683929114,0.13226868554,0.9451171875,0.1319247704
0,0.94498239351,0.130889663716,0.948046875,0.127358894609
0,0.945308896759,0.130197833082,0.94521484375,0.128159170039
0,0.94460251112,0.131771972878,0.948046875,0.127442001924
0,0.945419255572,0.130019319643,0.94453125,0.131268353015
0,0.945238174294,0.129979262919,0.94794921875,0.124404753931
0,0.944835219411,0.131427656208,0.9474609375,0.125753475726
0,0.945350051222,0.130630607715,0.945703125,0.128418573365
0,0.945541586027,0.129527799485,0.944921875,0.129957097396
0,0.944736754703,0.130584307214,0.9439453125,0.13117374666
0,0.945252310692,0.130121862273,0.94365234375,0.129434722848
0,0.945141997455,0.130383328482,0.94599609375,0.129447032325
0,0.945791088799,0.12864162383,0.944140625,0.131273071095
0,0.945688765206,0.129254771069,0.94755859375,0.128833786957
